id,path,thumb,resolution,colors,tags
nrqjw7,https://w.wallhaven.cc/full/nr/wallhaven-nrqjw7.jpg,https://th.wallhaven.cc/lg/nr/nrqjw7.jpg,3200x2000,#cccccc|#66cccc|#abbcda|#333399|#999999,
p2pvp3,https://w.wallhaven.cc/full/p2/wallhaven-p2pvp3.jpg,https://th.wallhaven.cc/lg/p2/p2pvp3.jpg,7680x1440,#000000|#424153|#cccccc|#999999|#abbcda,风景
4lq17l,https://w.wallhaven.cc/full/4l/wallhaven-4lq17l.jpg,https://th.wallhaven.cc/lg/4l/4lq17l.jpg,1300x780,#424153|#000000|#996633|#663300|#999999,风景
422pwm,https://w.wallhaven.cc/full/42/wallhaven-422pwm.jpg,https://th.wallhaven.cc/lg/42/422pwm.jpg,2560x1920,#424153|#999999|#996633|#000000|#66cccc,动漫|风景|城市|太空|插画|赛博朋克
45pz75,https://w.wallhaven.cc/full/45/wallhaven-45pz75.jpg,https://th.wallhaven.cc/lg/45/45pz75.jpg,3840x2160,#999999|#424153|#abbcda|#cccccc|#663399,风景
96j9yw,https://w.wallhaven.cc/full/96/wallhaven-96j9yw.jpg,https://th.wallhaven.cc/lg/96/96j9yw.jpg,2500x1656,#999999|#abbcda|#77cc33|#424153|#336600,风景|城市|太空|写实
1jvkow,https://w.wallhaven.cc/full/1j/wallhaven-1jvkow.jpg,https://th.wallhaven.cc/lg/1j/1jvkow.jpg,2048x1364,#424153|#663300|#996633|#666600|#333399,
4oewvp,https://w.wallhaven.cc/full/4o/wallhaven-4oewvp.jpg,https://th.wallhaven.cc/lg/4o/4oewvp.jpg,2560x1600,#abbcda|#cccccc|#999999|#ffffff|#424153,
0p9wgp,https://w.wallhaven.cc/full/0p/wallhaven-0p9wgp.jpg,https://th.wallhaven.cc/lg/0p/0p9wgp.jpg,1920x1080,#424153|#663300|#abbcda|#336600|#000000,风景|城市
8xrw61,https://w.wallhaven.cc/full/8x/wallhaven-8xrw61.jpg,https://th.wallhaven.cc/lg/8x/8xrw61.jpg,1920x1080,#424153|#999900|#abbcda|#999999|#cccc33,
6k2lvq,https://w.wallhaven.cc/full/6k/wallhaven-6k2lvq.jpg,https://th.wallhaven.cc/lg/6k/6k2lvq.jpg,5333x3000,#333399|#999999|#000000|#424153|#663300,
j37zv5,https://w.wallhaven.cc/full/j3/wallhaven-j37zv5.png,https://th.wallhaven.cc/lg/j3/j37zv5.jpg,3360x2010,#fdadc7|#999999|#ffffff|#000000|#424153,动漫
76rrwe,https://w.wallhaven.cc/full/76/wallhaven-76rrwe.jpg,https://th.wallhaven.cc/lg/76/76rrwe.jpg,1024x1116,#ffffff|#424153|#999999|#cccccc|#fdadc7,风景|抽象
nzmrdo,https://w.wallhaven.cc/full/nz/wallhaven-nzmrdo.jpg,https://th.wallhaven.cc/lg/nz/nzmrdo.jpg,1366x768,#999999|#000000|#e7d8b1|#cccccc|#996633,
yj6ky7,https://w.wallhaven.cc/full/yj/wallhaven-yj6ky7.jpg,https://th.wallhaven.cc/lg/yj/yj6ky7.jpg,1920x1080,#e7d8b1|#66cccc|#000000|#999999|#996633,动漫
lqxr9y,https://w.wallhaven.cc/full/lq/wallhaven-lqxr9y.jpg,https://th.wallhaven.cc/lg/lq/lqxr9y.jpg,1920x1200,#ffffff|#cccccc|#424153|#999999|#000000,动漫
odq7g7,https://w.wallhaven.cc/full/od/wallhaven-odq7g7.jpg,https://th.wallhaven.cc/lg/od/odq7g7.jpg,1440x900,#999999|#424153|#000000|#abbcda|#996633,
j3185w,https://w.wallhaven.cc/full/j3/wallhaven-j3185w.jpg,https://th.wallhaven.cc/lg/j3/j3185w.jpg,2468x1739,#424153|#999999|#cccccc|#ffffff|#66cccc,风景
rr2wgq,https://w.wallhaven.cc/full/rr/wallhaven-rr2wgq.jpg,https://th.wallhaven.cc/lg/rr/rr2wgq.jpg,2377x1605,#424153|#999999|#996633|#cc6633|#000000,动漫|风景|城市|太空|抽象|赛博朋克|插画|温暖|冷色
o37d1m,https://w.wallhaven.cc/full/o3/wallhaven-o37d1m.png,https://th.wallhaven.cc/lg/o3/o37d1m.jpg,2537x1713,#000000|#424153|#999999|#e7d8b1|#ffffff,动漫|太空
x8m71o,https://w.wallhaven.cc/full/x8/wallhaven-x8m71o.jpg,https://th.wallhaven.cc/lg/x8/x8m71o.jpg,2480x3507,#ffffff|#996633|#cc6633|#e7d8b1|#000000,动漫|风景|城市|太空|抽象|插画|赛博朋克|温暖|冷色
72l2v3,https://w.wallhaven.cc/full/72/wallhaven-72l2v3.png,https://th.wallhaven.cc/lg/72/72l2v3.jpg,3058x2279,#ffffff|#424153|#000000|#cc0000|#cccccc,动漫|风景|抽象|插画|冷色
x898oz,https://w.wallhaven.cc/full/x8/wallhaven-x898oz.png,https://th.wallhaven.cc/lg/x8/x898oz.jpg,3058x2279,#ffffff|#424153|#66cccc|#999999|#cccccc,动漫|风景|太空|抽象|插画|冷色|温暖
kw3pr7,https://w.wallhaven.cc/full/kw/wallhaven-kw3pr7.jpg,https://th.wallhaven.cc/lg/kw/kw3pr7.jpg,1600x900,#cccccc|#ffffff|#999999|#e7d8b1|#996633,动漫|风景|太空|抽象|插画|冷色|温暖
4dkz2l,https://w.wallhaven.cc/full/4d/wallhaven-4dkz2l.jpg,https://th.wallhaven.cc/lg/4d/4dkz2l.jpg,1400x875,#e7d8b1|#ffffff|#cccccc|#999999|#996633,
dplgkm,https://w.wallhaven.cc/full/dp/wallhaven-dplgkm.jpg,https://th.wallhaven.cc/lg/dp/dplgkm.jpg,7680x4320,#424153|#999999|#996633|#e7d8b1|#cccccc,动漫
3k2k7v,https://w.wallhaven.cc/full/3k/wallhaven-3k2k7v.png,https://th.wallhaven.cc/lg/3k/3k2k7v.jpg,1680x1050,#ffffff|#cccccc|#999999|#424153|#996633,动漫
neypxo,https://w.wallhaven.cc/full/ne/wallhaven-neypxo.jpg,https://th.wallhaven.cc/lg/ne/neypxo.jpg,2400x1350,#000000|#663300|#996633|#e7d8b1|#424153,动漫
96xmvd,https://w.wallhaven.cc/full/96/wallhaven-96xmvd.jpg,https://th.wallhaven.cc/lg/96/96xmvd.jpg,1920x1080,#e7d8b1|#999999|#ffffff|#fdadc7|#cccccc,动漫|风景|太空|插画|温暖
kw37e7,https://w.wallhaven.cc/full/kw/wallhaven-kw37e7.jpg,https://th.wallhaven.cc/lg/kw/kw37e7.jpg,1920x1080,#424153|#ffffff|#000000|#66cccc|#660000,动漫|风景|太空|抽象|赛博朋克|插画|温暖|冷色
k9x751,https://w.wallhaven.cc/full/k9/wallhaven-k9x751.jpg,https://th.wallhaven.cc/lg/k9/k9x751.jpg,1920x1080,#424153|#996633|#999999|#663300|#e7d8b1,
lqxg5q,https://w.wallhaven.cc/full/lq/wallhaven-lqxg5q.png,https://th.wallhaven.cc/lg/lq/lqxg5q.jpg,1920x1080,#000000|#424153|#999999|#660000|#663300,
dgwpqo,https://w.wallhaven.cc/full/dg/wallhaven-dgwpqo.png,https://th.wallhaven.cc/lg/dg/dgwpqo.jpg,930x1316,#0099cc|#424153|#66cccc|#0066cc|#abbcda,动漫|风景|城市|太空|抽象|赛博朋克|插画|温暖|冷色
0q3535,https://w.wallhaven.cc/full/0q/wallhaven-0q3535.jpg,https://th.wallhaven.cc/lg/0q/0q3535.jpg,2483x1736,#ffffff|#000000|#999999|#996633|#424153,
g7qj8q,https://w.wallhaven.cc/full/g7/wallhaven-g7qj8q.jpg,https://th.wallhaven.cc/lg/g7/g7qj8q.jpg,2207x3022,#424153|#996633|#ffffff|#999999|#e7d8b1,
3kv7xd,https://w.wallhaven.cc/full/3k/wallhaven-3kv7xd.jpg,https://th.wallhaven.cc/lg/3k/3kv7xd.jpg,1280x800,#e7d8b1|#999999|#996633|#ffffff|#424153,插画
4lwrzq,https://w.wallhaven.cc/full/4l/wallhaven-4lwrzq.jpg,https://th.wallhaven.cc/lg/4l/4lwrzq.jpg,1200x890,#ffffff|#e7d8b1|#999999|#424153|#cccccc,动漫
dppm83,https://w.wallhaven.cc/full/dp/wallhaven-dppm83.png,https://th.wallhaven.cc/lg/dp/dppm83.jpg,1920x1080,#424153|#999999|#000000|#996633|#e7d8b1,动漫
96e1kw,https://w.wallhaven.cc/full/96/wallhaven-96e1kw.jpg,https://th.wallhaven.cc/lg/96/96e1kw.jpg,1920x1080,#424153|#ffffff|#e7d8b1|#999999|#996633,动漫
v99de8,https://w.wallhaven.cc/full/v9/wallhaven-v99de8.jpg,https://th.wallhaven.cc/lg/v9/v99de8.jpg,1920x1080,#ffffff|#999999|#cccccc|#e7d8b1|#424153,动漫
r2w8e1,https://w.wallhaven.cc/full/r2/wallhaven-r2w8e1.jpg,https://th.wallhaven.cc/lg/r2/r2w8e1.jpg,1920x1080,#ffcc33|#ffffff|#cccccc|#e7d8b1|#cc6633,动漫
3k7kl6,https://w.wallhaven.cc/full/3k/wallhaven-3k7kl6.jpg,https://th.wallhaven.cc/lg/3k/3k7kl6.jpg,1152x870,#000000|#424153|#ffffff|#999999|#cccccc,
od7lwp,https://w.wallhaven.cc/full/od/wallhaven-od7lwp.jpg,https://th.wallhaven.cc/lg/od/od7lwp.jpg,2000x1131,#000000|#e7d8b1|#663300|#996633|#999999,动漫
4396ky,https://w.wallhaven.cc/full/43/wallhaven-4396ky.jpg,https://th.wallhaven.cc/lg/43/4396ky.jpg,1920x1080,#000000|#424153|#996633|#999999|#663300,动漫|风景|抽象|温暖|冷色
6oodml,https://w.wallhaven.cc/full/6o/wallhaven-6oodml.jpg,https://th.wallhaven.cc/lg/6o/6oodml.jpg,1440x1076,#999999|#996633|#424153|#000000|#663300,风景|城市|太空|赛博朋克|冷色|温暖
76x6pv,https://w.wallhaven.cc/full/76/wallhaven-76x6pv.jpg,https://th.wallhaven.cc/lg/76/76x6pv.jpg,2078x1432,#cccccc|#ffffff|#424153|#999999|#000000,动漫
wyw937,https://w.wallhaven.cc/full/wy/wallhaven-wyw937.jpg,https://th.wallhaven.cc/lg/wy/wyw937.jpg,1920x1080,#000000|#e7d8b1|#424153|#cc6633|#ffcc33,动漫
g77p57,https://w.wallhaven.cc/full/g7/wallhaven-g77p57.jpg,https://th.wallhaven.cc/lg/g7/g77p57.jpg,1440x1076,#000000|#996633|#e7d8b1|#663300|#999999,动漫|太空
0qorr7,https://w.wallhaven.cc/full/0q/wallhaven-0qorr7.jpg,https://th.wallhaven.cc/lg/0q/0qorr7.jpg,1440x810,#e7d8b1|#996633|#663300|#666600|#ffcc33,
p92y93,https://w.wallhaven.cc/full/p9/wallhaven-p92y93.png,https://th.wallhaven.cc/lg/p9/p92y93.jpg,6400x3600,#424153|#000000|#999999|#663300|#996633,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|温暖
2y11og,https://w.wallhaven.cc/full/2y/wallhaven-2y11og.png,https://th.wallhaven.cc/lg/2y/2y11og.jpg,7676x3316,#ffffff|#0099cc|#cccccc|#999999|#424153,太空|赛博朋克
gjlj23,https://w.wallhaven.cc/full/gj/wallhaven-gjlj23.jpg,https://th.wallhaven.cc/lg/gj/gjlj23.jpg,1920x1200,#424153|#999999|#000000|#663399|#cccccc,动漫|风景|太空|赛博朋克|插画|温暖|冷色
odgwp7,https://w.wallhaven.cc/full/od/wallhaven-odgwp7.png,https://th.wallhaven.cc/lg/od/odgwp7.jpg,1200x1529,#424153|#ffffff|#999999|#000000|#e7d8b1,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|温暖
nm1rl9,https://w.wallhaven.cc/full/nm/wallhaven-nm1rl9.jpg,https://th.wallhaven.cc/lg/nm/nm1rl9.jpg,1600x1200,#abbcda|#999999|#cccccc|#e7d8b1|#996633,动漫
0jjemw,https://w.wallhaven.cc/full/0j/wallhaven-0jjemw.jpg,https://th.wallhaven.cc/lg/0j/0jjemw.jpg,1920x1200,#66cccc|#999999|#ffffff|#cccccc|#abbcda,动漫|风景|城市|太空|赛博朋克|温暖
2ykexy,https://w.wallhaven.cc/full/2y/wallhaven-2ykexy.png,https://th.wallhaven.cc/lg/2y/2ykexy.jpg,1920x1080,#424153|#000000|#996633|#663300|#999999,
95vkjw,https://w.wallhaven.cc/full/95/wallhaven-95vkjw.jpg,https://th.wallhaven.cc/lg/95/95vkjw.jpg,3440x1400,#996633|#999999|#000000|#663300|#cccc33,
zx7v1v,https://w.wallhaven.cc/full/zx/wallhaven-zx7v1v.jpg,https://th.wallhaven.cc/lg/zx/zx7v1v.jpg,1920x1080,#999999|#e7d8b1|#424153|#996633|#000000,动漫
qdkp15,https://w.wallhaven.cc/full/qd/wallhaven-qdkp15.jpg,https://th.wallhaven.cc/lg/qd/qdkp15.jpg,1680x1050,#424153|#999999|#000000|#996633|#e7d8b1,动漫
gj61o7,https://w.wallhaven.cc/full/gj/wallhaven-gj61o7.jpg,https://th.wallhaven.cc/lg/gj/gj61o7.jpg,2500x1400,#000000|#424153|#996633|#cc6633|#999999,动漫
n657lq,https://w.wallhaven.cc/full/n6/wallhaven-n657lq.jpg,https://th.wallhaven.cc/lg/n6/n657lq.jpg,1587x1200,#ffffff|#999999|#cccccc|#e7d8b1|#cccc33,动漫|插画|赛博朋克|宁静|暗黑
w81wwp,https://w.wallhaven.cc/full/w8/wallhaven-w81wwp.jpg,https://th.wallhaven.cc/lg/w8/w81wwp.jpg,1024x768,#ffffff|#000000|#cccccc|#999999|#424153,动漫
6q3e9l,https://w.wallhaven.cc/full/6q/wallhaven-6q3e9l.jpg,https://th.wallhaven.cc/lg/6q/6q3e9l.jpg,1920x1080,#424153|#000000|#ffffff|#663300|#660000,动漫
j37rgm,https://w.wallhaven.cc/full/j3/wallhaven-j37rgm.jpg,https://th.wallhaven.cc/lg/j3/j37rgm.jpg,1920x1080,#000000|#424153|#999999|#660000|#cccccc,动漫|太空
01dl3g,https://w.wallhaven.cc/full/01/wallhaven-01dl3g.jpg,https://th.wallhaven.cc/lg/01/01dl3g.jpg,1280x960,#999999|#424153|#996633|#000000|#cccccc,动漫
z8987o,https://w.wallhaven.cc/full/z8/wallhaven-z8987o.jpg,https://th.wallhaven.cc/lg/z8/z8987o.jpg,3413x3045,#424153|#ffffff|#e7d8b1|#999999|#996633,动漫|风景|城市|太空|写实|赛博朋克|温暖|冷色
yj6w7x,https://w.wallhaven.cc/full/yj/wallhaven-yj6w7x.jpg,https://th.wallhaven.cc/lg/yj/yj6w7x.jpg,2187x1230,#ff9900|#000000|#999999|#e7d8b1|#ffffff,动漫
m91pdy,https://w.wallhaven.cc/full/m9/wallhaven-m91pdy.jpg,https://th.wallhaven.cc/lg/m9/m91pdy.jpg,6358x4350,#996633|#ffffff|#999999|#cc3333|#cc6633,
m9y959,https://w.wallhaven.cc/full/m9/wallhaven-m9y959.png,https://th.wallhaven.cc/lg/m9/m9y959.jpg,3058x2279,#ffffff|#424153|#cccccc|#999999|#ff9900,动漫|太空
8xv8zj,https://w.wallhaven.cc/full/8x/wallhaven-8xv8zj.jpg,https://th.wallhaven.cc/lg/8x/8xv8zj.jpg,1920x1200,#000000|#424153|#663300|#996633|#660000,
e727g8,https://w.wallhaven.cc/full/e7/wallhaven-e727g8.jpg,https://th.wallhaven.cc/lg/e7/e727g8.jpg,1920x1080,#424153|#999999|#000000|#cccccc|#ffffff,动漫|风景|城市|太空|插画|赛博朋克|冷色|温暖
q2o2kl,https://w.wallhaven.cc/full/q2/wallhaven-q2o2kl.jpg,https://th.wallhaven.cc/lg/q2/q2o2kl.jpg,3833x2480,#ffffff|#cccccc|#999999|#424153|#abbcda,动漫|风景|城市|太空|抽象|插画|写实|冷色|温暖
1k2kvg,https://w.wallhaven.cc/full/1k/wallhaven-1k2kvg.jpg,https://th.wallhaven.cc/lg/1k/1k2kvg.jpg,3220x2064,#cccccc|#424153|#ffffff|#000000|#999999,动漫|风景|城市|太空|抽象|插画|写实|冷色|温暖
w8g397,https://w.wallhaven.cc/full/w8/wallhaven-w8g397.png,https://th.wallhaven.cc/lg/w8/w8g397.jpg,1920x1080,#ffcc33|#000000|#cc6633|#663300|#ff9900,
43zrwd,https://w.wallhaven.cc/full/43/wallhaven-43zrwd.jpg,https://th.wallhaven.cc/lg/43/43zrwd.jpg,2560x1600,#000000|#424153|#999999|#996633|#663300,动漫
l3gqwr,https://w.wallhaven.cc/full/l3/wallhaven-l3gqwr.jpg,https://th.wallhaven.cc/lg/l3/l3gqwr.jpg,2880x1620,#000000|#333399|#424153|#0066cc|#0099cc,动漫|风景|城市|太空|赛博朋克|冷色|温暖
nz5jdv,https://w.wallhaven.cc/full/nz/wallhaven-nz5jdv.jpg,https://th.wallhaven.cc/lg/nz/nz5jdv.jpg,3754x2832,#424153|#abbcda|#ffffff|#999999|#cccccc,动漫
j53955,https://w.wallhaven.cc/full/j5/wallhaven-j53955.jpg,https://th.wallhaven.cc/lg/j5/j53955.jpg,1547x2560,#ffffff|#999999|#e7d8b1|#424153|#cccccc,动漫|风景|太空|抽象|冷色
4vvg2l,https://w.wallhaven.cc/full/4v/wallhaven-4vvg2l.jpg,https://th.wallhaven.cc/lg/4v/4vvg2l.jpg,1024x1489,#424153|#ffffff|#cccccc|#999999|#000000,动漫|风景|太空|抽象|插画|冷色
dpgwkm,https://w.wallhaven.cc/full/dp/wallhaven-dpgwkm.png,https://th.wallhaven.cc/lg/dp/dpgwkm.jpg,1920x1080,#424153|#000000|#e7d8b1|#999999|#996633,动漫
yj2k57,https://w.wallhaven.cc/full/yj/wallhaven-yj2k57.png,https://th.wallhaven.cc/lg/yj/yj2k57.jpg,4861x1440,#424153|#999999|#000000|#996633|#e7d8b1,太空
0p5r83,https://w.wallhaven.cc/full/0p/wallhaven-0p5r83.jpg,https://th.wallhaven.cc/lg/0p/0p5r83.jpg,1920x1147,#424153|#999999|#abbcda|#cccccc|#ffffff,动漫|太空
48gz3y,https://w.wallhaven.cc/full/48/wallhaven-48gz3y.jpg,https://th.wallhaven.cc/lg/48/48gz3y.jpg,2560x1600,#66cccc|#abbcda|#ffffff|#cccccc|#999999,动漫|风景|太空|赛博朋克|温暖|冷色
mdpljk,https://w.wallhaven.cc/full/md/wallhaven-mdpljk.jpg,https://th.wallhaven.cc/lg/md/mdpljk.jpg,1920x1020,#333399|#abbcda|#66cccc|#000000|#0066cc,动漫|风景|城市|太空|抽象|插画|赛博朋克|温暖|冷色
y8zzvx,https://w.wallhaven.cc/full/y8/wallhaven-y8zzvx.jpg,https://th.wallhaven.cc/lg/y8/y8zzvx.jpg,1280x2773,#424153|#000000|#999999|#cccccc|#996633,动漫|风景|城市|太空|插画|温暖|宁静
d5ekdg,https://w.wallhaven.cc/full/d5/wallhaven-d5ekdg.jpg,https://th.wallhaven.cc/lg/d5/d5ekdg.jpg,2907x2000,#cc6633|#ffcc33|#e7d8b1|#424153|#ffffff,动漫|太空
5d8dk9,https://w.wallhaven.cc/full/5d/wallhaven-5d8dk9.jpg,https://th.wallhaven.cc/lg/5d/5d8dk9.jpg,1920x1080,#000000|#424153|#ffffff|#999999|#cccccc,动漫|太空|抽象
k9j987,https://w.wallhaven.cc/full/k9/wallhaven-k9j987.jpg,https://th.wallhaven.cc/lg/k9/k9j987.jpg,1920x1200,#e7d8b1|#999999|#424153|#996633|#cccccc,动漫
nzx2rv,https://w.wallhaven.cc/full/nz/wallhaven-nzx2rv.jpg,https://th.wallhaven.cc/lg/nz/nzx2rv.jpg,1366x768,#000000|#424153|#993399|#cc3333|#77cc33,动漫
yjkjxk,https://w.wallhaven.cc/full/yj/wallhaven-yjkjxk.png,https://th.wallhaven.cc/lg/yj/yjkjxk.jpg,1920x1200,#424153|#000000|#ffffff|#333399|#abbcda,动漫|风景|冷色|温暖
rd62yq,https://w.wallhaven.cc/full/rd/wallhaven-rd62yq.png,https://th.wallhaven.cc/lg/rd/rd62yq.jpg,1920x1080,#000000|#424153|#ffffff|#999999|#663300,动漫|风景|城市|太空|抽象|赛博朋克|插画|冷色|温暖
01jyd3,https://w.wallhaven.cc/full/01/wallhaven-01jyd3.jpg,https://th.wallhaven.cc/lg/01/01jyd3.jpg,1600x834,#ffffff|#424153|#999999|#000000|#cccccc,动漫|风景|太空|抽象|赛博朋克|插画|温暖|冷色
ode8mm,https://w.wallhaven.cc/full/od/wallhaven-ode8mm.jpg,https://th.wallhaven.cc/lg/od/ode8mm.jpg,1920x1080,#999999|#000000|#424153|#cccccc|#ffffff,动漫
l8mqky,https://w.wallhaven.cc/full/l8/wallhaven-l8mqky.png,https://th.wallhaven.cc/lg/l8/l8mqky.jpg,1920x1080,#000000|#424153|#996633|#e7d8b1|#663300,动漫|风景|城市|太空|抽象|赛博朋克|写实|冷色|宁静
wymqrx,https://w.wallhaven.cc/full/wy/wallhaven-wymqrx.png,https://th.wallhaven.cc/lg/wy/wymqrx.jpg,1116x1578,#cccccc|#abbcda|#000000|#e7d8b1|#66cccc,动漫|风景|城市|太空|写实|插画|冷色|温暖
4dpkqg,https://w.wallhaven.cc/full/4d/wallhaven-4dpkqg.jpg,https://th.wallhaven.cc/lg/4d/4dpkqg.jpg,1920x1200,#000000|#424153|#999999|#996633|#663300,动漫
x6lllz,https://w.wallhaven.cc/full/x6/wallhaven-x6lllz.jpg,https://th.wallhaven.cc/lg/x6/x6lllz.jpg,2896x4096,#424153|#000000|#999999|#996633|#cc6633,动漫|风景|太空|抽象
zxrkyo,https://w.wallhaven.cc/full/zx/wallhaven-zxrkyo.jpg,https://th.wallhaven.cc/lg/zx/zxrkyo.jpg,1440x1063,#ffffff|#e7d8b1|#cccccc|#999999|#000000,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|温暖
p2jw7p,https://w.wallhaven.cc/full/p2/wallhaven-p2jw7p.jpg,https://th.wallhaven.cc/lg/p2/p2jw7p.jpg,2930x2000,#424153|#999999|#66cccc|#abbcda|#996633,动漫|风景
8oo3zo,https://w.wallhaven.cc/full/8o/wallhaven-8oo3zo.png,https://th.wallhaven.cc/lg/8o/8oo3zo.jpg,1290x1696,#ffffff|#999999|#cccccc|#000000|#424153,动漫|风景|太空|插画|赛博朋克|宁静|冷色
o33xop,https://w.wallhaven.cc/full/o3/wallhaven-o33xop.jpg,https://th.wallhaven.cc/lg/o3/o33xop.jpg,3500x4998,#000000|#ffffff|#999999|#cccccc|#424153,动漫|风景|城市|太空|抽象|插画|赛博朋克|宁静|冷色
rdd2mj,https://w.wallhaven.cc/full/rd/wallhaven-rdd2mj.png,https://th.wallhaven.cc/lg/rd/rdd2mj.jpg,1235x1756,#999999|#424153|#000000|#cccccc|#abbcda,动漫|风景|抽象|插画|温暖|冷色
y88m1l,https://w.wallhaven.cc/full/y8/wallhaven-y88m1l.jpg,https://th.wallhaven.cc/lg/y8/y88m1l.jpg,3500x5309,#ffffff|#000000|#cccccc|#999999|#424153,动漫|风景|城市|太空|抽象|插画|赛博朋克|宁静|冷色
mpw1gm,https://w.wallhaven.cc/full/mp/wallhaven-mpw1gm.jpg,https://th.wallhaven.cc/lg/mp/mpw1gm.jpg,2938x2000,#cccccc|#ffffff|#424153|#999999|#abbcda,动漫|风景|城市|太空|抽象|插画|赛博朋克|宁静|冷色
g778re,https://w.wallhaven.cc/full/g7/wallhaven-g778re.jpg,https://th.wallhaven.cc/lg/g7/g778re.jpg,3500x4995,#ffffff|#000000|#cccccc|#999999|#424153,动漫|风景|宁静|冷色
eogrwk,https://w.wallhaven.cc/full/eo/wallhaven-eogrwk.jpg,https://th.wallhaven.cc/lg/eo/eogrwk.jpg,2000x1284,#996633|#424153|#000000|#999999|#663300,
95veqw,https://w.wallhaven.cc/full/95/wallhaven-95veqw.jpg,https://th.wallhaven.cc/lg/95/95veqw.jpg,2560x1600,#000000|#ffffff|#e7d8b1|#424153|#999999,动漫
odqw6m,https://w.wallhaven.cc/full/od/wallhaven-odqw6m.png,https://th.wallhaven.cc/lg/od/odqw6m.jpg,1920x1080,#660000|#cccccc|#424153|#999999|#996633,动漫|风景|宁静|冷色
vmyodp,https://w.wallhaven.cc/full/vm/wallhaven-vmyodp.jpg,https://th.wallhaven.cc/lg/vm/vmyodp.jpg,1440x900,#000000|#e7d8b1|#cc6633|#663300|#996633,动漫|风景|太空|抽象|插画|赛博朋克|宁静|冷色
4x7gxv,https://w.wallhaven.cc/full/4x/wallhaven-4x7gxv.jpg,https://th.wallhaven.cc/lg/4x/4x7gxv.jpg,2943x4278,#000000|#424153|#e7d8b1|#999999|#996633,动漫
p2156j,https://w.wallhaven.cc/full/p2/wallhaven-p2156j.jpg,https://th.wallhaven.cc/lg/p2/p2156j.jpg,1920x1200,#e7d8b1|#ffffff|#999999|#cccccc|#ff6600,动漫
dg5d8o,https://w.wallhaven.cc/full/dg/wallhaven-dg5d8o.jpg,https://th.wallhaven.cc/lg/dg/dg5d8o.jpg,2723x1397,#cccccc|#424153|#ffffff|#abbcda|#999999,动漫|风景|太空|插画|赛博朋克|宁静|暗黑
432xrv,https://w.wallhaven.cc/full/43/wallhaven-432xrv.jpg,https://th.wallhaven.cc/lg/43/432xrv.jpg,1280x1024,#999999|#424153|#996633|#e7d8b1|#cc6633,动漫|风景|城市|太空|抽象|赛博朋克|插画|冷色|温暖
288e76,https://w.wallhaven.cc/full/28/wallhaven-288e76.jpg,https://th.wallhaven.cc/lg/28/288e76.jpg,4055x5732,#000000|#424153|#999999|#ffffff|#333399,
p2157e,https://w.wallhaven.cc/full/p2/wallhaven-p2157e.jpg,https://th.wallhaven.cc/lg/p2/p2157e.jpg,1920x1080,#ffffff|#663300|#996633|#424153|#e7d8b1,
mpw1ly,https://w.wallhaven.cc/full/mp/wallhaven-mpw1ly.jpg,https://th.wallhaven.cc/lg/mp/mpw1ly.jpg,1200x1000,#000000|#996633|#999999|#663300|#424153,抽象
w82pwq,https://w.wallhaven.cc/full/w8/wallhaven-w82pwq.png,https://th.wallhaven.cc/lg/w8/w82pwq.jpg,1920x1080,#cccccc|#ffffff|#e7d8b1|#996633|#999999,动漫|太空
rdzx7w,https://w.wallhaven.cc/full/rd/wallhaven-rdzx7w.jpg,https://th.wallhaven.cc/lg/rd/rdzx7w.jpg,2000x1414,#999999|#e7d8b1|#cccccc|#424153|#996633,动漫|风景|城市|太空|抽象|插画|赛博朋克|宁静|温暖
r7oggm,https://w.wallhaven.cc/full/r7/wallhaven-r7oggm.jpg,https://th.wallhaven.cc/lg/r7/r7oggm.jpg,1191x1600,#424153|#ffffff|#000000|#999999|#cccccc,动漫|太空|抽象|冷色|温暖
d5d5vm,https://w.wallhaven.cc/full/d5/wallhaven-d5d5vm.jpg,https://th.wallhaven.cc/lg/d5/d5d5vm.jpg,1442x1000,#ffffff|#e7d8b1|#999999|#996633|#424153,动漫
mpmp29,https://w.wallhaven.cc/full/mp/wallhaven-mpmp29.jpg,https://th.wallhaven.cc/lg/mp/mpmp29.jpg,1920x1080,#000000|#424153|#999999|#e7d8b1|#cccccc,
4xerkz,https://w.wallhaven.cc/full/4x/wallhaven-4xerkz.jpg,https://th.wallhaven.cc/lg/4x/4xerkz.jpg,1920x1080,#ffffff|#cccccc|#999999|#424153|#996633,动漫|风景|插画
6oo9ql,https://w.wallhaven.cc/full/6o/wallhaven-6oo9ql.png,https://th.wallhaven.cc/lg/6o/6oo9ql.jpg,2100x1700,#424153|#ea4c88|#ffffff|#999999|#993399,动漫|风景|城市|太空|写实|插画|冷色
e7k68k,https://w.wallhaven.cc/full/e7/wallhaven-e7k68k.jpg,https://th.wallhaven.cc/lg/e7/e7k68k.jpg,1920x1080,#424153|#000000|#999999|#996633|#e7d8b1,动漫|风景|城市|太空|抽象|写实|插画|冷色|温暖
